Date,Open,High,Low,Close,Adj Close,Volume
2022-05-27,186.149994,187.500000,184.550003,186.600006,184.118896,248935
2022-05-30,187.600006,189.899994,184.899994,186.399994,183.921539,303340
2022-05-31,185.500000,185.500000,180.500000,180.500000,178.099991,782729
2022-06-01,178.750000,180.000000,175.649994,176.100006,176.100006,306709
2022-06-02,176.750000,179.800003,174.949997,178.800003,178.800003,240570
2022-06-03,180.500000,181.050003,178.600006,179.949997,179.949997,198781
2022-06-06,180.000000,184.100006,179.649994,182.250000,182.250000,248231
2022-06-07,181.149994,181.500000,179.050003,180.250000,180.250000,274213
2022-06-08,180.449997,181.399994,177.300003,178.500000,178.500000,282720
2022-06-09,177.449997,178.100006,175.399994,176.449997,176.449997,486709
2022-06-10,176.000000,176.199997,169.050003,169.850006,169.850006,541209
2022-06-13,168.199997,169.699997,166.399994,169.350006,169.350006,434647
2022-06-14,171.050003,172.300003,165.750000,165.750000,165.750000,503685
2022-06-15,168.100006,171.149994,167.800003,169.399994,169.399994,517610
2022-06-16,168.949997,170.000000,164.199997,166.000000,166.000000,372884
2022-06-17,166.050003,170.199997,165.449997,168.500000,168.500000,626165
2022-06-20,169.449997,172.600006,167.850006,168.399994,168.399994,342086
2022-06-21,169.000000,173.699997,169.000000,171.449997,171.449997,374735
2022-06-22,169.550003,175.949997,168.250000,174.899994,174.899994,385547
2022-06-23,174.100006,176.500000,173.000000,174.550003,174.550003,464764
2022-06-24,175.600006,179.949997,175.100006,178.350006,178.350006,441822
2022-06-27,179.000000,183.250000,178.649994,181.000000,181.000000,405436
2022-06-28,181.800003,182.800003,174.699997,174.699997,174.699997,559626
2022-06-29,172.699997,175.350006,168.750000,169.000000,169.000000,502045
2022-06-30,166.500000,168.100006,162.750000,163.449997,163.449997,729097
2022-07-01,161.850006,164.750000,158.850006,161.750000,161.750000,597134
2022-07-04,162.750000,163.399994,155.250000,157.300003,157.300003,475715
2022-07-05,159.550003,160.399994,153.800003,155.399994,155.399994,414077
2022-07-06,157.199997,160.050003,157.000000,159.100006,159.100006,362784
2022-07-07,160.399994,164.250000,160.399994,164.100006,164.100006,348347
2022-07-08,163.399994,167.550003,163.399994,167.500000,167.500000,292477
